show_id,type,title,director,cast,country,date_added,release_year,rating,duration,genres,language,description,popularity,vote_count,vote_average
38861,TV Show,49 Days,"Jo Young-kwang, Park Yong-soon","Lee Yo-won, Nam Gyu-ri, Jo Hyun-jae, Bae Soo-bin, Jung Il-woo",South Korea,2011-03-16,2011,8.1,1 Seasons,"Drama, Sci-Fi & Fantasy",ko,"After an accident shatters her storybook life, a comatose woman gets a second chance at life when a reaper from above intervenes, at a cost.",63.886,81,8.1
40462,TV Show,Budoy,"Ruel S. Bayani, Tots Mariscal","Gerald Anderson, Jessy Mendiola, Enrique Gil, Janice de Belen, Zsa Zsa Padilla",Philippines,2011-10-10,2011,0.0,1 Seasons,"Drama, Comedy, Family",tl,"Budoy is a Philippine drama television series that premiered on ABS-CBN.

It tackles the story of Budoy, who is mentally challenged, and his family, relationships and social issues. It topbills Gerald Anderson, Jessy Mendiola and Enrique Gil. The theme song was ""Saan Darating Ang Umaga"" sung by Angeline Quinto produced by Jonathan Manalo.

The show ended on March 9, 2012 with the new primetime drama series ""Dahil Sa Pag-ibig"" taking its place the following week. The show is notable for the main character's catchphrases such as ""Hello, ako Budoy!"" and ""Jackie, gusto mo BJ?"", with the latter phrase being mistaken as a double-meaning line.",55.094,0,0.0
39711,TV Show,Iglot,Gil Tejada Jr.,"Milkcah Wynne Nacion, Claudine Barretto, Marvin Agustin, Jolina Magdangal, Adrian Alandy",Philippines,2011-08-29,2011,0.0,1 Seasons,"Sci-Fi & Fantasy, Drama",tl,"Iglot is a Philippine television drama series created by GMA Network. It premiered on GMA Telebabad and GMA Pinoy TV on August 29, 2011 and August 31, 2011, respectively. The shows stars Claudine Barretto, Marvin Agustin, Jolina Magdangal, Luis Alandy, Patrick Garcia, Pauleen Luna, and newcomer Milkcah Wynne Nacion.",60.053,0,0.0
43424,TV Show,Undercover,"Viktor Bozhinov, Dimitar Gochev, Zoran Petrovski","Boyko Krastanov, Zahari Baharov, Ivaylo Zahariev, Vladimir Penev, Marian Valev","Bulgaria, United States of America",2011-04-17,2011,7.1,1 Seasons,"Crime, Drama, Action & Adventure",bg,"Just an ordinary boy from the Sofia suburbs becomes the first bulgarian undercover cop. Forced by his father when he was young to lie and cheat, Martin becomes the perfect liar. That skill, and also the hatred of the 'underworld' makes him the perfect match for a dangerous mission - to infiltrate the crime organisation of a rich and powerful businessman. While infiltrating and living in fear of being uncovered, Martin falls in love with the most inappropriate woman - Djaro's girlfriend, Suni. Just when he gains the trust of the mobsters, it appears that the real enemy is in the police. Martin is alone against all, facing difficult decisions.",63.137,38,7.1
41759,TV Show,Angelito: Batang Ama,"Theodore Boborol, Neal Del Rosario","John Prats, Mariel Pamintuan, Kaye Abad, Al Tantay, Bea Basa",Philippines,2011-11-14,2011,0.0,1 Seasons,Drama,tl,"Angelito: Batang Ama is a Philippine daytime drama series that premiered in ABS-CBN on November 14, 2011. The story revolves around a teenager who, after accidentally impregnating his high-school girlfriend, is left with no other choice but to live the bittersweet life of fatherhood and learn to overcome the challenges of raising a child. The series aired in one of the network's daytime slot under the Kapamilya Gold program lineup.",62.322,0,0.0
38222,TV Show,Maria la del Barrio,"Rory B. Quintos, Richard Somes, Don Cuaresma","Erich Gonzales, Enchong Dee, Angel Aquino, Ian Veneracion, Assunta de Rossi",Philippines,2011-08-15,2011,9.0,1 Seasons,"Drama, Family",tl,Maria La Del Barrio is a Philippine remake of the Mexican drama María la del Barrio airing on ABS-CBN. It stars Erich Gonzales and Enchong Dee.,87.024,2,9.0
49378,TV Show,Yamak Ahmet,"Hakan Arslan, Günay Günaydın","Kemal Uçar, Başak Parlak, Ferit Aktuğ, Emrah Elçiboğa, Yusuf Atala",Turkey,2011-08-08,2011,6.5,1 Seasons,Drama,tr,Yamaga Ahmet works as a servant and helps his master prepare food for Ramadan. They often engage in Ramadan-related discussions.,58.928,2,6.5
40082,TV Show,Pahiram ng Isang Ina,Joel Lamangan,"Carmina Villarroel, Bea Binene, Martin Delos Santos, Jake Vargas, Maxene Magalona",Philippines,2011-08-15,2011,0.0,1 Seasons,Drama,tl,"Pahiram ng Isang Ina or Children in My Heart is a Philippine drama series created and developed by GMA Network, starring Bea Binene and Jake Vargas with Maxene Magalona and Carmina Villaroel. It premiered on August 15, 2011 replacing Blusang Itim on GMA's Dramarama Sa Hapon blocked and on August 17, 2011 on GMA Pinoy TV, two days after its original premiere.

It ran of Total of 65 episodes on November 11, 2011 will be replacing by Kokak.",72.333,0,0.0
58245,TV Show,The Money Drop,Giancarlo Giovalli,Gerry Scotti,Italy,2011-12-12,2011,4.5,1 Seasons,Reality,it,The Money Drop was the Italian version of The Million Pound Drop Live,80.982,2,4.5
38875,TV Show,100 Days to Heaven,"Malu Sevilla, Don M. Cuaresma, Jojo A. Saguin","Coney Reyes, Xyriel Manabat, Shaina Magdayao, Jodi Sta. Maria, Dominic Ochoa",Philippines,2011-05-09,2011,0.0,1 Seasons,"Sci-Fi & Fantasy, Drama, Comedy",tl,"100 Days to Heaven is a Philippine drama comedy television show previously airing on ABS-CBN starring Coney Reyes and Xyriel Manabat. This is Coney Reyes' first lead role after having already portrayed supporting roles in teleseryes such as Sa Puso Ko Iingatan Ka, Ysabella and Rubi.",77.252,0,0.0
41980,TV Show,P. S. I Love You,"Robert Quebral, Elaine Lozada","Gabby Concepcion, Dina Bonnevie, Alex Gonzaga, Kean Cipriano, Aj Muhlach",Philippines,2011-11-21,2011,0.0,1 Seasons,Drama,tl,"P. S. I Love You is the TV sequel of the 1981 movie itself starred by Gabby Concepcion and Sharon Cuneta. It is a Filipino drama / Romance series offered by TV5 and Viva Television. This primetime series is led by Gabby Concepcion, Dina Bonnevie, Alex Gonzaga, Kean Cipriano, AJ Muhlach and Nadine Lustre. It aired Mondays to Fridays from November 21, 2011 to February 17, 2012 after Glamorosa.

The TV series is a sequel to the 1981 film that originally starred by Sharon Cuneta and Gabby Concepcion. The role of Kristine now eventually goes to Dina Bonnevie.

It is produced by Vic Del Rosario, Jr. and Manuel V. Pangilinan. It marks as the second primetime series produced by Viva Television for TV5 after a decade.

The TV series garnered positive reviews throughout the run for Philippine Entertainment Critics.",55.849,0,0.0
40333,TV Show,A Thousand Kisses,Oh Hyun-jong,"Seo Young-hee, Ji Hyun-woo, Ryu Jin, Kim So-eun, Kim Chang-sook",South Korea,2011-08-20,2011,5.1,1 Seasons,"Drama, Unknown",ko,"A drama that deals with the age differences in relationships. Woo Joo Young and Jang Woo Bin explore the older woman-younger man relationship whereas Jang Woo Jin and Joo Young's younger sister, Joo Mi, deal with the huge age gap between them.",66.197,5,5.1
38233,TV Show,Grachi,"Leonardo Galavis, Arturo Manuitt","Isabella Castillo, Andrés Mercado, María Gabriela de Faría, Evaluna Montaner, Angela Rincon",United States of America,2011-05-02,2011,7.7,1 Seasons,"Sci-Fi & Fantasy, Drama, Comedy, Soap",es,"Grachi is a young woman who will learn to use her magical powers. She will have to face Matilda and the evil Director of Escolarium, who plans to become the most powerful witch.",65.003,12,7.7
31880,TV Show,Green Rose,"Manny Palo, Dondon S. Santos, Darnel Joy Villaflor","Jericho Rosales, Anne Curtis, Jake Cuenca, Alessandra de Rossi, Susan Africa",Philippines,2011-02-14,2011,0.0,1 Seasons,"Action & Adventure, Drama",tl,"Green Rose is a critically acclaimed Philippine television drama that aired on ABS-CBN. from February 14, 2011 to May 27, 2011 It is a remake of the Korean drama of the same title aired by SBS.",50.843,0,0.0
251319,TV Show,Harkipte,Salahuddin Lavlu,"Amirul Haque Chowdhury, Chanchal Chowdhury, Mosharraf Karim, A Kh M Hasan, Shamim Zaman",Bangladesh,2011-12-16,2011,0.0,1 Seasons,"Comedy, Drama",bn,"Harkipte is a very popular television serial written by Brindaban Das and directed by Salahuddin Lovelu. Amirul Haque Chowdhury, Chanchal Chowdhury, Mosharraf Karim, AK M Hasan, Shamim Zaman, Shahnaz Khushi and many others acted in the main roles.",53.078,0,0.0
39105,TV Show,Recipe for Life,Michał Rogalski,"Piotr Adamczyk, Magdalena Kumorek, Edyta Olszówka, Borys Szyc, Maja Ostaszewska",Poland,2011-03-06,2011,6.7,1 Seasons,"Comedy, Drama",pl,"Przepis na życie is a Polish Comedy drama television series produced by Akson Studio for the TVN network. The series was created and written by Polish actress Agnieszka Pilaszewska. The main character is a middle-aged woman whose life changes when her husband leaves her and she loses her job. The only activity that can make her feel better is cooking. This is her passion. The storyline follows her fate, as well as her daughter's and ex-husband's who is now with another woman.",73.94,3,6.7
42339,TV Show,Queen Insoo,"Noh Jong-chan, Lee Tae-gon, Kim Jae-hong","Jin Ji-hee, Chae Shi-ra, Baek Sung-hyun, Kim Yong-hee, Kim Young-ho",South Korea,2011-12-03,2011,2.4,1 Seasons,"War & Politics, Drama",ko,Queen Insoo focuses on the fierce power struggle among three women in the royal court of the Joseon Dynasty.,52.222,5,2.4
40289,TV Show,Fake or Fortune?,"Guy Arthur, Nicky Illis","Fiona Bruce, Philip Mould",United Kingdom,2011-06-19,2011,8.3,1 Seasons,"Documentary, Reality",en,Journalist Fiona Bruce teams up with art expert Philip Mould to investigate the provenance or attribution of notable artworks.,53.643,10,8.3
57528,TV Show,Horizon in the Middle of Nowhere,Manabu Ono,"Jun Fukuyama, Minori Chihara, Chiwa Saito, Daisuke Ono, Ami Koshimizu",Japan,2011-10-01,2011,5.4,1 Seasons,"Animation, Comedy, Sci-Fi & Fantasy",ja,"History is coming to an end. When humans came down from the sky they brought with them the Testament, the guide to the path they must follow if they wish to return to the skies again.",45.362,15,5.4
41724,TV Show,The Glamorous Imperial Concubine,Lin Feng,"Ruby Lin, Kevin Yan, Wallace Huo, Tony Yang, Kara Wai Ying-Hung",China,2011-09-30,2011,5.4,1 Seasons,Drama,zh,"Ma Fuya is a princess of the Chu state in 10th-century imperial China during the Five Dynasties and Ten Kingdoms period. In this time of warring kingdoms and political upheaval, Fuya's uncle usurps the throne and brutally kills her father. Ma Fuya is left an orphan, and she escapes with the help of a eunuch. She also falls in love with Meng Qiyou, the Prince of Later Shu. He instead uses her as a political tool, and he brings her back into his kingdom. Many of his brothers are attracted to her, such as Meng Qixing and Meng Qiyun. Due to her resemblance as Meng Qiyun's mother, the Emperor also falls in love with her. Ma Fuya is forced to marry the Emperor, but the procession is interrupted by Liu Liancheng.",50.094,5,5.4
40239,TV Show,The Princess' Man,"Kim Jung-min, Park Hyeon-seok","Park Si-hoo, Moon Chae-won, Hong Soo-hyun, Song Jong-ho, Lee Min-woo",South Korea,2011-07-20,2011,6.5,1 Seasons,Drama,ko,"The Princess' Man is a 2011 South Korean television series, starring Park Si-hoo, Moon Chae-won, Kim Yeong-cheol, Song Jong-ho, Hong Soo-hyun, and Lee Soon-jae. It is a period drama about the forbidden romance between the daughter of King Sejo and the son of Sejo's political opponent Kim Jong-seo. It aired on KBS2 from July 20 to October 6, 2011 on Wednesdays and Thursdays at 21:55 for 24 episodes.",51.891,18,6.5
39178,TV Show,Blusang Itim,Joselito Altarejos,"Kylie Padilla, Carl Guevarra, Lucho Ayala, Frank Magalona, Wynwyn Marquez",Philippines,2011-05-16,2011,0.0,1 Seasons,"Sci-Fi & Fantasy, Drama",tl,"Blusang Itim or Beauty Within is a Philippine drama produced by GMA Network starring Kylie Padilla, Frank Magalona and Carl Guevarra. It is a TV remake of the 1986 film starring Snooky Serna, which was based on the comic of Elena Patron. Premieres May 16, 2011 replacing Alakdana on GMA's Dramarama Sa Hapon blocked.

It will ran of Total 65 episodes on August 2, 2011 to be replacing by Pahiram ng Isang Ina. Starting June 4, 2013 it currently re-airs on GMA Life TV worldwide.",55.056,0,0.0
56896,TV Show,Dangerous Women,Lee Min-su,"Kim Jeong-hyeon, Hwang Bo-ra, Go Eun-mi, Yeo Hyun-soo, Sunwoo Eun-Sook",South Korea,2011-10-10,2011,0.0,1 Seasons,Drama,ko,"Dangerous Women is a 2011 South Korean television series starring Go Eun-mi, Hwang Bo-ra, Kim Jung-hyun, and Yeo Hyun-soo. The morning soap opera aired on MBC on Mondays to Fridays at 7:50 a.m. from October 10, 2011 to March 30, 2012 for 124 episodes.",49.529,0,0.0
35275,TV Show,Amaya,Mac Alejandre,"Marian Rivera, Sid Lucero, Gina Alajar, Mikael Daez",Philippines,2011-05-30,2011,9.5,1 Seasons,"Drama, Action & Adventure",tl,"Amaya, born in the reign of Rajah Mangubat and as the daughter Datu Bugna. A ""binukot"" - a hidden princess and forbidden to step on ground. Born with a twin snake, a secret hidden by his father to keep her away from danger. Due to having a twin snake, her destiny is to become the savior of her land against Rajah Mangubat.",51.776,2,9.5
37661,TV Show,Ni contigo ni sin ti,"José Elías Moreno, Mauricio Rodríguez","Cristina Medina, Eduardo Santamarina, Laura Carmine, María Marcela, Alessandra Rosaldo",Mexico,2011-02-28,2011,0.0,1 Seasons,"Drama, Soap, Comedy",es,"Ni contigo... ni sin ti is a Mexican telenovela produced by Martha Patricia López de Zatarain for Televisa. Erick Elías and Eduardo Santamarina are the main protagonists, while Ricardo Franco and Andrea Torre are the main antagonists. Ni contigo ni sin ti won ""best female revelation"" at Premios TVyNovelas.

Canal de las Estrellas aired the series from February 28 to August 26, 2011, Univision aired 2 hours of Ni contigo ni sin ti from October 18 to October 28, 2011, and then it aired in 1 hour from October 31, 2011 to April 6, 2012 at 2pm/1c. As of September 18, 2013, Univision is broadcasting reruns of Ni contigo ni sin ti every Tuesday to Saturday mornings at 1am/12c, replacing Zacatillo, un lugar en tu corazón.",66.472,0,0.0
88057,TV Show,Go! Mrs. Go!,Yoon Sang-ho,"Kim Hae-sook, Cheon Ho-jin, Choi Il-hwa, Dokgo Young-jae, Kim Hye-ok",South Korea,2011-12-17,2011,2.0,1 Seasons,"Comedy, Drama, Family",ko,Go Bong-sil is separated from her husband by death and almost comes to bankruptcy when she becomes a writer for the best seller.,55.823,1,2.0
39552,TV Show,Guns and Roses,"Trina N. Dayrit, Rechie A. Del Carmen","Robin Padilla, Bea Alonzo, Diether Ocampo, Ejay Falcon, Empress Schuck",Philippines,2011-06-06,2011,0.0,1 Seasons,"Action & Adventure, Drama",tl,"Guns and Roses is a Philippine action drama romance series that aired on ABS-CBN from June 6, 2011 to September 23, 2011 starring Robin Padilla, Bea Alonzo and Diether Ocampo.

This is Robin Padilla's second action primetime series in the network, following the television series Basta't Kasama Kita, which concluded eight years ago. This is the first team up with Bea Alonzo as his leading lady and Diether Ocampo in a TV Production.",65.561,0,0.0
154576,TV Show,中国地,Jiangang Yan,"Li Youbin, Sa Rina, Liu Jiaoxin, Li Daqiang, Tianqi Shi",China,2011-07-23,2011,0.0,1 Seasons,Drama,zh,"In 1931, as Japan invades Northeast China, the Nationalist government orders a retreat, leaving the region defenseless. Zhao Laoga, a determined villager, forms an anti-Japanese resistance with locals to protect their homeland against overwhelming odds.",46.82,0,0.0
